simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	gps_time	geocent_time	geocent_time_ns
1526	1.1161676	-0.2869315	2.3456669	3448.9533	21.458273	17.774668	0.3083016	0.34599427	1022727429.008639	1022727429	995755
1527	1.2123121	-0.038753794	0.78099521	6709.9166	30.962307	29.872115	-0.33874037	0.26501859	1001629815.149133	1001629815	135305405
1528	1.1405801	-0.2739311	2.2754455	1545.8217	15.201719	13.086921	-0.11516457	-0.32331054	1007877055.292767	1007877055	291242003
1529	5.6711696	-0.79664784	2.419719	13650.124	78.851478	44.973945	0.22370091	-0.32641441	1010846743.029169	1010846743	25737882
1530	3.7929887	1.1551255	0.87592689	3808.0746	17.931912	10.854666	-0.20723217	0.4856479	1024555336.215591	1024555336	232531548
1531	4.810553	1.2469387	0.88589772	2380.646	44.091224	41.247028	-0.82809665	0.019919358	1020513026.327512	1020513026	345634937
1533	2.2674434	0.87862967	0.70147576	6353.9064	21.098141	20.223707	-0.18396634	0.010189677	1010639069.424122	1010639069	434356332
1534	4.2165823	-1.2784023	2.3776447	10682.566	77.420134	66.248259	0.0073888936	-0.0034597998	1009300097.906848	1009300097	891425729
1535	3.0313232	0.61838402	2.9540858	6495.0268	17.28498	14.560289	0.16168034	0.56678311	1003680674.431373	1003680674	450822711
1536	5.3607655	-0.3744686	2.2345016	5431.017	41.376792	39.633111	-0.59599825	-0.028594572	1012363100.910935	1012363100	896834970
1538	2.9328342	0.57798017	2.5970354	8582.3687	58.517825	37.308452	0.51813121	-0.16901178	1008250908.88779	1008250908	902689695
1539	6.0304026	0.031951105	0.64181685	2897.5123	9.9123403	9.8797238	0.4767279	0.49405859	1020401987.482236	1020401987	474508882
1540	0.55049173	-0.43080336	2.7801827	9350.6137	67.764146	57.794846	-0.20895383	-0.16919079	1026840136.95492	1026840136	946440220
1541	0.17233714	-1.2261405	0.55285529	13982.652	134.29317	81.65062	0.19506159	0.20407656	1022375884.859792	1022375884	842005134
1542	0.22793865	0.30099368	1.1126833	8230.9196	85.39602	71.69672	0.082686789	0.78018429	1020421330.819338	1020421330	829331994
1544	5.373806	-1.0894667	0.88373093	2971.6009	38.419329	27.267498	-0.4059945	0.19626954	1005812596.209578	1005812596	193185329
1546	4.2539107	-0.66299547	2.6368836	8569.2408	42.725283	36.410671	0.005450263	0.25687878	1029160931.186342	1029160931	168920875
1547	0.57592002	0.48764023	0.27781089	7084.9527	60.368914	39.78288	-0.46433272	0.4702858	1015541202.440184	1015541202	457252145
1549	2.1984791	-1.1325284	0.94036859	3710.1808	32.154585	15.303938	0.059141329	-0.1151782	1015778530.653067	1015778530	639131308
1551	4.6855869	-0.3036174	1.2816178	9370.2917	121.87302	101.79392	-0.020724261	0.043666087	1031450952.97835	1031450952	990731359
1552	2.6783915	0.49480351	2.9559658	1542.4344	25.024319	23.454896	-0.013676586	-0.20186528	1004407056.161884	1004407056	155425549
1553	2.852776	-0.11238568	2.7453794	9738.4447	60.528687	41.261486	0.34097823	-0.50127916	1027281156.487816	1027281156	500525236
1555	2.485102	1.1266097	2.4803078	1826.8896	12.251093	11.88627	-0.52144	0.048442172	1025565815.409771	1025565815	423889041
1556	3.9380694	0.27460789	2.0072569	13362.601	112.90215	79.468681	0.10093809	0.054306453	1019199757.747023	1019199757	766612530
1557	1.0172336	0.69587669	2.1023883	4052.3993	15.895945	12.614694	-0.16725018	-0.19269843	1026002505.566554	1026002505	575276017
1558	4.1569512	-0.22293814	1.6104152	2028.3517	33.953586	32.114371	0.1371554	0.19609818	1025792270.114512	1025792270	95809698
1559	2.9688047	0.07920219	1.036923	4339.3019	80.062668	55.536169	-0.0040071181	0.13866342	1008166820.95643	1008166820	970787525
1560	5.0093099	1.0124684	0.32974315	2515.8747	45.485908	45.287987	0.36216525	-0.21885175	1003297048.731604	1003297048	744888902
1562	5.3651636	-0.77341336	0.32603602	5118.0269	41.903221	31.103166	-0.26180061	-0.2652939	1022197158.120914	1022197158	103074074
1564	4.6112946	0.0051971955	0.079973451	3183.4548	10.173512	9.4302023	-0.039434777	0.32124575	1018018395.681632	1018018395	689328074
1565	3.4054922	0.47112701	0.24562902	2162.9006	16.510284	14.877068	0.031716458	0.22040626	1015938166.191828	1015938166	204067230
1566	5.3030987	0.15970747	1.9631996	1251.7849	35.364142	34.366517	0.15142246	-0.50580105	1001796219.903347	1001796219	903657675
1567	2.0363831	0.67872184	2.608021	1998.1626	13.990544	8.8218443	-0.89338213	-0.51084715	1028763206.517978	1028763206	524853826
1568	5.0278507	0.94212522	1.1916013	3495.8003	87.941239	63.547888	-0.035764598	0.36372009	1028170385.565708	1028170385	584316373
1571	2.4313148	0.87206872	0.62606503	7424.7419	78.463391	66.910536	0.016748705	-0.077078649	1019912003.817972	1019912003	827638030
1573	0.76749121	0.37336353	0.88391594	2077.0804	30.976139	19.085189	0.068195672	0.21782138	1020589516.699563	1020589516	699725628
1574	2.1565831	0.48282254	0.38864735	10548.832	59.25218	44.456426	-0.28564115	-0.39884259	1026501081.498432	1026501081	517318249
1576	1.6119169	0.88215187	2.9290701	4466.026	38.833974	33.511926	0.18346368	0.17816203	1023861406.226039	1023861406	230060220
1578	5.8410061	0.51914557	2.1271883	5637.6876	78.79727	41.337644	-0.12679459	-0.64368239	1011736979.134155	1011736979	153460741
1579	4.6830956	-0.10396735	2.1062672	3629.9595	21.391143	18.865305	0.42378071	0.46681028	1029724458.006565	1029724458	19462943
1580	5.2053028	0.6214559	0.39914241	10960.248	91.291725	90.701355	0.39380732	-0.11599003	1007237048.479924	1007237048	499466419
1581	3.4805008	-1.0914022	2.6017674	6789.1493	102.20482	23.631855	-0.0051133303	0.22555504	1011063591.338886	1011063591	319862485
1582	4.0250988	-0.89415349	2.7758688	6941.8453	33.871999	27.854926	-0.10267662	0.24652276	1025222491.123264	1025222491	112837911
1583	5.4395506	-0.50370203	0.64372355	5281.1417	25.334763	22.294577	0.12488182	-0.276644	1027527330.643085	1027527330	626352906
1584	0.22628567	1.092848	0.7730222	15345.104	140.50107	140.02347	-0.31500148	-0.63953993	1007329750.061926	1007329750	76740861
1585	5.7498718	-1.3116857	2.9947851	9433.7978	58.25794	46.287409	-0.21315812	-0.0011663071	1017820779.263635	1017820779	249003172
1587	0.86167397	-0.45815017	0.65142559	7205.282	38.447786	26.943421	-0.54859085	0.090183658	1011617715.045961	1011617715	29267192
1588	1.0232154	0.66521237	2.2388342	6761.7401	65.985317	52.041715	-0.30217241	-0.095321997	1030028391.492988	1030028391	512734056
1589	4.1050506	0.40607642	0.18965595	8410.2764	28.205285	19.979722	0.74600355	0.39215932	1031154302.756331	1031154302	769585967
1591	5.1096548	-0.20285243	0.58993051	8312.206	79.417025	37.520674	-0.071521035	-0.015489078	1022357011.065018	1022357011	44435740
1592	4.3208864	-0.87039648	0.56854026	4857.5449	31.528759	14.277511	0.10922472	0.013482786	1020802575.001206	1020802574	988207698
1593	3.9498133	0.41407283	0.60149141	3722.4584	15.184606	14.279244	-0.13646987	0.13117937	1011707058.644065	1011707058	662440419
1594	2.1666195	1.3352539	2.1702799	6018.9774	28.149395	26.172667	-0.3608831	-0.0037479969	1013908871.010519	1013908871	11295676
1595	3.7483555	0.5103342	0.27882059	5433.963	80.050261	70.688156	-0.53683624	-0.31945897	1030572290.505452	1030572290	524994731
1596	3.0632552	0.88130903	1.0225904	9648.4754	91.908569	71.893538	-0.029721034	-0.24665285	1024536150.161746	1024536150	180769920
1597	2.6811863	0.14120615	0.43537825	6893.6875	44.450582	43.922762	0.69267325	-0.43491036	1023533354.892721	1023533354	877094984
1598	5.7316693	-0.44453918	1.683166	5260.2653	77.158065	52.896085	-0.41298	-0.038799445	1012161999.046211	1012161999	50067306
1599	4.3947994	-0.53324154	0.19756467	8572.5336	161.1372	76.878784	-0.27993604	0.73565235	1028732723.034932	1028732723	15665054
1600	4.549643	-0.18582529	2.1331367	4306.1825	48.864682	35.3061	0.040587395	0.17222735	1008713105.248428	1008713105	243979216
1602	6.1000327	0.86323758	2.4499755	14506.244	76.858061	69.360967	0.54718041	0.32119458	1001632612.817149	1001632612	828541756
1603	3.2769456	-0.4412036	0.73200973	4519.1509	102.05811	82.199603	0.27134716	-0.18559439	1004696907.024522	1004696907	20277858
1604	3.6697364	0.15687915	1.8515665	12987.463	127.99439	77.039814	-0.10475089	-0.046281378	1008599067.184901	1008599067	193913102
1605	0.68294739	-0.72494271	0.57867212	12413.751	133.31561	43.717781	-0.021340551	0.26490181	1030388718.109525	1030388718	96707940
1606	4.042335	1.4117599	0.36096025	7499.4797	27.356164	22.680642	0.071051688	0.071164806	1025519593.208182	1025519593	216992855
1608	6.0856464	0.15313538	2.5340027	7470.3884	38.715302	38.245509	-0.15852626	0.3673742	1031032241.899168	1031032241	908464313
1609	1.3047211	0.029286596	2.2437593	7052.3632	47.922667	34.142	0.0058796941	0.25564921	1022267971.461911	1022267971	475537539
1610	4.1968364	0.4211884	0.58677987	4580.3294	15.412208	15.172327	0.33875196	-0.098576371	1020494528.43181	1020494528	452081680
1611	2.95568	-0.26340174	2.5071535	10122.482	87.972983	44.372622	-0.17884483	-0.12297069	1013687306.669719	1013687306	666071177
1612	0.92457313	0.68149452	1.101814	4426.183	48.616827	28.506197	0.28276054	-0.27297678	1015555302.401737	1015555302	417965770
1613	1.0654242	-0.012483316	2.9506947	8743.906	68.696482	48.101745	-0.71105406	-0.046663129	1000000870.739079	1000000870	731276870
1614	3.6787071	0.93363925	1.0459677	7337.6745	82.208081	73.782844	-0.60391254	0.60328112	1013124605.107131	1013124605	114528418
1616	2.5365712	0.70260601	2.1609058	5405.9667	45.071878	42.125406	0.029605724	0.2389323	1013046794.450098	1013046794	460832596
1617	3.5264113	-0.98345928	2.7273281	10709.591	57.437329	55.576522	0.46558081	0.031109472	1005127193.700747	1005127193	683563232
1620	5.2170738	0.081956859	1.6056164	6291.4234	60.85021	52.376761	-0.086442371	0.22125386	1007465229.948498	1007465229	936335683
1621	0.31510356	0.33195961	1.7299544	7466.3129	76.586036	73.50467	0.10044637	-0.64827603	1029185107.641542	1029185107	635282159
1623	2.3461398	-0.68637653	0.41361036	9086.726	40.78885	31.162897	0.021805483	0.40851655	1029139088.543393	1029139088	524750233
1624	0.73286278	1.0163826	0.57939397	3408.5908	19.954122	15.681183	0.093322424	-0.20749148	1001136028.255556	1001136028	273902893
1626	5.5804189	-0.50366381	0.30124189	9567.5584	36.575217	35.654797	0.21773887	-0.2680007	1013738546.6677	1013738546	657084346
1627	5.3270161	-0.11062682	0.54522607	6436.5591	47.317634	39.810049	0.13080871	-0.10340071	1011595972.36531	1011595972	358954191
1631	1.894947	-0.44176733	0.86873737	4090.6991	130.23981	95.131917	0.80011429	0.54222469	1005134897.783256	1005134897	787041068
1632	2.5542289	1.1390648	2.2653169	13010.642	183.12351	89.712211	-0.16122478	-0.086937212	1002533406.763661	1002533406	779400468
1634	4.6498194	0.90879621	0.79469332	3898.1419	92.974663	50.530354	0.14321603	0.0013358047	1000552016.942946	1000552016	948569775
1636	4.5648907	-0.58895664	0.73548851	6595.288	64.999218	52.961344	0.01483012	0.24322991	1020537328.158261	1020537328	139993191
1637	4.9742147	-0.29234122	2.0397619	3039.8242	78.652686	67.536169	-0.27414032	-0.10557544	1002402911.669481	1002402911	674744010
1638	1.3398626	0.91352262	2.1197931	1217.6235	17.500429	16.697602	-0.0023045706	0.036190335	1000691254.952984	1000691254	968450785
1639	5.6601807	-0.81412038	2.4636264	831.67143	13.541671	8.7675217	-0.29771629	0.21515418	1007061995.906991	1007061995	898457885
1640	2.4102886	0.82884765	1.7515181	9009.8234	85.493162	36.388217	-0.057853495	0.094438373	1026079919.123522	1026079919	141200066
1641	3.6537159	0.41733841	0.30114808	3893.6262	40.806822	24.368514	0.073289106	-0.08583943	1018629639.423057	1018629639	421959758
1643	0.9153569	0.72922121	2.7713508	15266.87	161.2841	106.61234	0.042148159	0.022152973	1031133474.461641	1031133474	477708697
1645	6.271379	-0.1577591	1.6017455	2622.1653	56.238487	40.883994	0.15551455	-0.039417525	1001491865.145603	1001491865	151436567
1646	3.8783206	0.84622658	2.2639883	7527.3057	98.988191	75.426156	0.43798922	0.0022010376	1005193539.161045	1005193539	165281296
1648	1.3850032	-0.74939052	0.67068175	4242.0633	19.585845	16.181149	-0.10873763	-0.026275565	1006989735.613862	1006989735	597854137
1651	1.2411162	-0.66664604	1.6329115	1921.586	30.366001	24.895055	0.66796838	0.023392847	1013008199.912932	1013008199	892838001
1653	6.0893173	-0.92719202	0.78592048	10589.207	52.762309	48.602167	-0.17399271	-0.054641633	1004787408.947992	1004787408	931355596
1654	3.6850926	-0.15587914	2.7719125	5336.499	21.940496	13.739583	-0.62215532	0.12310207	1019668514.660199	1019668514	641959310
1655	4.0254792	0.87585634	2.3512262	4109.6015	68.86707	56.903376	0.13616232	-0.29332202	1031343818.944977	1031343818	963502526
1656	3.0055582	1.4415384	2.3658916	6998.2856	81.34421	76.47431	-0.016710222	-0.15818741	1013894683.382176	1013894683	391996026
1657	0.37254315	1.2140742	2.0848573	2388.7745	12.684374	12.607639	-0.12033832	0.0023799065	1005347537.107736	1005347537	126208067
1658	5.9401943	-0.93124194	1.532748	2314.9232	31.475783	16.457669	0.13828661	-0.17543663	1003857550.810619	1003857550	792217016
1659	0.32709086	-0.49161854	1.4271141	15596.676	89.459637	78.914316	-0.56409726	-0.19198061	1009625702.281444	1009625702	262513518
1660	2.8378239	1.1157974	0.63757449	3194.1586	19.893223	18.668307	-0.61173312	0.032954668	1000676879.296427	1000676879	311043501
1662	2.1296764	-0.57450167	0.43383431	1864.3349	18.243992	18.150192	0.5469307	0.55751958	1004489045.784675	1004489045	764346123
1663	0.27702133	-0.54131773	2.0926937	5754.916	59.575095	37.550871	-0.64500411	0.1325352	1026945998.590191	1026945998	571032166
1664	1.7370195	-0.23435971	2.5398721	5565.5781	47.947494	40.846367	-0.037072804	0.96806475	1018584312.687315	1018584312	687498331
1665	3.744149	0.26600627	2.163425	3210.1932	36.775531	32.616958	0.15762314	-0.093008817	1020113429.453185	1020113429	447007060
1666	5.5785668	-0.077786974	2.072461	5349.8026	105.29651	49.699261	-0.010837358	-0.55435534	1028116999.130953	1028116999	134968519
1668	0.94829919	-0.11064142	1.1768647	4782.9231	73.343242	67.286763	-0.11300348	0.014552423	1030271903.528163	1030271903	543991804
1669	4.9638518	-0.21125776	1.6493435	2692.428	31.038686	25.910643	-0.63729677	-0.31758946	1007378168.319042	1007378168	303369761
1673	5.8054739	-0.55353467	0.77993469	14002.973	72.000209	56.668204	0.11342345	0.37514649	1024435386.201563	1024435386	180537343
1674	0.042477864	-1.041829	1.5187208	2954.0316	58.113104	55.822065	-0.13980734	0.37076383	1013409502.9431	1013409502	925760984
1675	1.1241568	-0.28485272	2.7746137	2369.7393	30.479524	18.403479	0.0049507822	0.36675523	1002077920.929467	1002077920	918278813
1676	0.03309401	0.56275256	1.0377048	1685.2926	12.644537	8.4588795	0.53807406	-0.0072510412	1011497811.103291	1011497811	115475893
1679	0.44268541	-0.05318363	0.52206995	13471.871	93.359711	70.25671	-0.54677228	0.25161093	1009461544.957212	1009461544	942301631
1681	4.1733209	1.1187664	0.59819849	2635.7539	19.816358	19.004415	-0.29448666	-0.53055956	1011323986.971377	1011323986	977469921
1682	6.1640028	1.5036934	2.2223981	13362.228	124.97189	82.032502	0.2187175	0.28305967	1000519372.457439	1000519372	471114039
1683	5.5229968	0.58933354	2.6646072	12298.907	74.164029	71.317586	0.85420627	0.017286314	1030595882.844092	1030595882	861820221
1684	1.1273161	-0.16705965	2.2729011	5459.382	63.207715	57.374479	-0.091297524	-0.14764407	1006343054.407899	1006343054	405669451
1687	1.6719115	0.25030221	1.3548814	884.67635	13.140526	10.553028	-0.086797916	-0.31192846	1006862600.042322	1006862600	49334526
1688	2.1317942	0.82436305	0.397122	3098.6118	37.112297	36.476124	-0.85468039	0.18352169	1004259261.827538	1004259261	844136834
1689	4.8843046	1.3370303	2.6164987	1221.0173	30.807673	30.663085	-0.21189783	0.091998845	1018729310.022628	1018729310	33763647
1690	2.1872728	0.64439642	2.3635282	756.50566	18.475647	16.733946	-0.22385017	0.63888985	1026762868.522878	1026762868	542015314
1692	2.7378756	0.35290176	2.8044737	4547.1867	41.860917	31.184136	-0.13152129	-0.0036609606	1022628430.544435	1022628430	563008785
1693	4.846217	-0.63326206	0.37061254	6546.4622	44.832666	36.298556	0.021469975	0.23948531	1011488465.890853	1011488465	879719973
1694	3.8240387	-0.25949979	2.4535767	566.30843	12.432766	11.426318	-0.17530583	-0.0086723619	1007016008.938182	1007016008	922385454
1696	0.11697315	-0.28126323	0.45780795	2210.275	14.748367	10.386112	0.21453843	-0.39955109	1016907108.134841	1016907108	142744303
1697	1.0865777	-0.57164204	2.7664784	7218.8583	51.559705	50.213856	0.056311826	0.34096394	1029183577.974732	1029183577	965602756
1698	0.056117424	0.8465239	0.20827273	2343.6989	17.38913	13.32568	0.099964294	0.051343086	1002536137.870282	1002536137	886402845
1699	1.4266842	-1.3575707	1.0758658	699.64071	11.810563	11.557565	0.1117484	0.061543748	1018928102.501485	1018928102	488886356
1700	1.6731186	0.57138334	1.3048092	1307.1242	11.249856	10.898992	-0.065943836	-0.073921072	1030716908.171619	1030716908	194282293
1701	3.4975104	-0.99996891	2.7649252	4479.7331	15.28733	14.098351	0.014187626	0.25523062	1022356758.363629	1022356758	347544670
1702	6.0641252	-0.30727491	1.031042	6447.8891	44.279263	43.331053	-0.095509054	-0.44571325	1019789701.70362	1019789701	684154630
1704	6.0088562	0.28214918	2.544518	9189.3497	37.933879	32.357741	0.44265739	0.009447513	1012506896.413144	1012506896	426339626
1706	3.6908548	0.28394411	1.2376184	3317.4419	53.457473	32.054343	0.27333849	-0.013370586	1013747993.506902	1013747993	512532115
1707	5.4776486	-1.2446897	2.285306	5513.5144	66.702023	47.564389	-0.70746609	-0.10649983	1022737677.168142	1022737677	155102134
1709	3.30498	-0.83498501	0.82790783	11088.312	108.58193	80.875239	0.024051128	-0.24651198	1025864215.237782	1025864215	220891714
1710	3.5820921	0.042806462	1.8477714	2397.5935	23.607946	21.047434	0.35829394	-0.13276501	1000938657.042002	1000938657	60289860
1711	1.1345083	-0.77115195	2.478289	3762.2079	18.00818	10.980302	-0.017283043	0.25716616	1028247893.290742	1028247893	272150397
1712	2.2416396	0.28801684	0.97564394	3753.7454	62.825378	31.420379	0.0035987231	0.10380315	1018145440.492413	1018145440	511693358
1713	5.0079452	0.17149927	0.57264686	2212.9789	43.786547	28.400092	0.29987081	-0.1578303	1027273807.505223	1027273807	499207497
1714	2.2299417	0.66770611	0.65318393	1237.3765	9.9600972	9.1232751	-0.60943256	0.013534706	1017194552.346814	1017194552	366257787
1715	5.0313589	-0.77990769	0.61961137	9501.6088	28.773548	27.807414	0.0094611019	0.25640817	1029079525.47296	1029079525	452518344
1716	5.5624291	-0.76903248	2.1075677	4285.7369	52.477839	49.25376	-0.20550374	-0.067030087	1017625148.334758	1017625148	315893531
1717	1.2632209	0.98498835	1.466243	3041.8378	63.507482	36.000362	-0.31012613	0.0029592025	1014882775.53452	1014882775	545311093
1718	2.4017935	-1.2244428	2.4806293	2921.5333	35.037685	14.778825	-0.087866027	-0.0015097953	1012279825.395731	1012279825	387333512
